<----2020-10-09 11:28:03---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=0 order by r.entrance asc, sort asc limit 0,20
<----2021-03-13 20:32:19---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-13 22:27:04---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=0 order by r.entrance asc, sort asc limit 0,20
<----2021-03-13 22:27:04---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-14 02:40:14---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=0 order by r.entrance asc, sort asc limit 0,20
<----2021-03-14 02:40:14---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-14 02:41:54---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-14 02:41:54---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=0 order by r.entrance asc, sort asc limit 0,20
<----2021-03-16 23:49:32---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=0 order by r.entrance asc, sort asc limit 0,20
<----2021-03-16 23:49:36---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-17 17:50:24---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-17 17:50:39---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=0 order by r.entrance asc, sort asc limit 0,20
<----2021-03-28 21:37:55---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-28 21:38:06---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-28 21:38:12---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-28 21:38:25---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
<----2021-03-28 22:22:43---->select r.id, r.payment_id,r.sort, t.name as pay_type,r.user_group as user_group,v.name as entrance,w.name as bank,config,balance,lower_limit,upper_limit from #@_payment_group as r left join #@_payment_config as s on r.payment_id = s.id left join #@_dictionary as t on r.pay_type = t.id  left join #@_dictionary as v on r.entrance = v.value and v.classid=4 left join #@_dictionary as w on s.bank_id = w.id where 1=1 and entrance_group = 0 AND purpose=1 order by r.entrance asc, sort asc limit 0,20
